,tweet,label
223,"Thank you #usa for seeing and #reporting the #truth about #agression  that #turks doing on #armenians .
#PeaceForArmenians 
#armenia now is fighting against #terrorism 
#SosArmenia #Trump #AccountabilityOfMedia #Biden #news",politics
3336,"I did my MLS #WorldCup2022 FIFA bracket yesterday… not having lots of info on most matches, just went with my gut… I chose Brazil to win it all… pretty safe prediction ⚽️",sport
2968,#USElection2020 #USPresidentialElections2020 #JoeBiden #HunterBiden #KamalaHarris retweet the selective censorship. https://t.co/UCyz0PZLFL,politics
5823,"Iran vs UK; Monday; 21th Nov 😁
#WorldCup2022 https://t.co/zUXAExVzXO",sport
3891,"Live Streaming Qatar vs Ecuador World Cup 2022. Watch it for free here, just click f
#WorldCup #WorldCup2022 #QatarWorldCup2022 #PialaDunia2022 
https://t.co/PzuSLaUU3w",sport
865,"TOMORROW: .@ABCNews hosts a #TownHall with #Democratic presidential nominee #JoeBiden
, moderated by .@GStephanopoulos

Watch at 8/7c tomorrow on .@ABCNewsLive
 and @ABCNetwork - https://t.co/obKYj2rhCN 

#BidenTownHall",politics
1763,@KariLakeFox10 Never thought this would be OUR #USA  it’s #communistChina #Twitter #Facebook n #Instagram conducting full left wing #woke #censorship major political party selling access to the White House big tech partnering w #DemocRATS #socialists silence #Biden #scandal  after election,politics
3292,I'll give Qatar this much: I'm impressed how much of their team is Qatari or at least in some way a product of Qatar. Even with 12 years to prepare I thought for sure this was going to be a Bargain Basement Brazilian squad or something of that ilk. #WorldCup2022 https://t.co/0H2QtVtXC6,sport
482,"Check out Hip Hop Cd 💿 Lot Of 5 Richie Rich, Scarface, Master P, KRS-ONE Funk Master Flex https://t.co/3gCsnP4vlr @eBay #hiphop #rap #cds #scarface #masterp #icecube #richierich #funkmasterflex #krsone #ebay #oakland #snoopdogg #trump #biden #2020 #90s #music #cd",politics
8873,"You can even take notes -- extensive notes , for the Voice folks wo n't look over your shoulder -- about what you read *T*-1 .",other
5579,LET’S FUCKING GOLLLLLLLLLL 🐻⚽️ @okaybears #WAGBO #OkayBears #FIFAWorldCup  #FIFAWorldCup2022 #WorldCup #WorldCup2022 #WorldcupQatar2022 https://t.co/XX5m31HCvf,sport
7367,"Therefore the Executive , in recognizing the Negro race by appointments , must exercise a careful discretion not thereby to do it more harm than good .",other
5651,"Come join @zgtoday in ZG Airdrop Fiesta 
#ZG #ZGToday #ZGAirdrop #WorldCup2022 #FIFAWorldCup
https://t.co/KbECyTb6Kw

@Starry_angel143 
@pramodgour1984",sport
1534,"@axntgd @JudiciaryGOP @Twitter I personally could care less if Trumps kids are on drugs.  I don’t know what countries they have business dealings with.  It’s all just noise.   Plus, I already voted for #JoeBiden",politics
4612,"Place bet on @chipsgg with a lot cryptocurrency option!

Good luck! 🍀
#WorldCup2022 #FIFAWorldCup #BSC https://t.co/qewdL9RVZJ",sport
200,Glenn Beck: #JoeBiden Is a Descendant of Slave Owners (Video) ⋆ The Washington Sentinel. https://t.co/SHLlH63cgF,politics
5782,"A tough first half for #Qatar

#FifaWorldCup2022 #FifaWorldCup #WorldCup2022 #Qatar2022",sport
7734,So acutely did Mrs .,other
5033,"If Qatar are struggling now, just wait until they play the Netherlands. 🤐 #WorldCup2022",sport
954,"#FireChuckTodd #NBCboycott #nbc #msnbc 
Watch #JoeBiden #TownHall on #ABC at 8pm Thursday! https://t.co/aJdf0xEXbh",politics
3392,"Catching up with the footy, stadium looks pretty empty through the second half. Few Uber or maybe salaried fans ...who knows, making a bit of noise but overall...#ouch #FIFAWorldCup #WorldCup2022 #WorldCup",sport
211,Why is a social media site CENSORING this news #twitter simply appalling leftist biased censorship #Biden #Trump https://t.co/RodgwPo462,politics
4569,"Good project
Very nice
Come join @zgtoday in ZG Airdrop Fiesta 
#ZG #ZGToday #ZGAirdrop #WorldCup2022 #FIFAWorldCup
https://t.co/vgYSDexEjW",sport
4851,Qatar is the first host nation ever to lose the opening match of the World Cup ⚽️ #SSFootball #WorldCup2022 #Qatar2022,sport
8925,"She had great satisfaction in replying that she was going into Devonshire .-- Edward turned hastily towards her , on hearing this , and , in a voice of surprise and concern , which required no explanation to her , repeated , "" Devonshire !",other
8639,"i need meds like that now U56 JOIN hiya U35 JOIN hi U30 Paxil yes ... yea well nobody is gonna bring back my ex who died and those pills cost too much JOIN Paxil can be horrid yeah , U35 ..",other
5361,"@notorious_73 @MufcWonItAll @UnitedsTime And the lives lost building the stadiums? Or the ppl getting stoned to death for their sexuality? Are they being respected. 

It should never have been there in the first place. Money talks!

The ppl saying ""let's just enjoy it"" too. Joke.

#HumanRightsViolations #WorldCup2022",sport
3358,"Human rights issues in Qatar being criticized by the white West, whose history is literally the worst of human rights violations that went on for decades, &amp; even if no one can change the past, they defntly havent bothered to recognize those violations even today.
#WorldCup2022",sport
1147,"@realDonaldTrump @nypost The #Corruption of the #Biden family just doesn't seem to end.  
👇
https://t.co/jLmyK8atKe",politics
1413,@manhattan_liz I voted today for #JoeBiden in Washington state.,politics
8876,"lol U35 , U30 none of my teachers would sleep with me lol PART oh that feels so much better already lol gets U27 a pillow JOIN i had this one art teacher ms xxxxxx oooh lala some of these nicnames are very odd lol awwwwwwwwww hugs U19 they are I need fake ID so I can get into ...",other
1120,"@CNN tr🤡mp infected mel🎄nia w/COVID

tr🤡mp infected his favorite son barron w/COVID

tr🤡mp endangered his family, colleagues, citizens, veterans

tr🤡mp = YUGE national security fail

#JoeBiden &amp; #DrBiden do not have COVID

#KamalaHarris doesn’t have COVID

#Vote  #BidenHarris2020",politics
1193,"@daflesher @joncoopertweets No. Trump will take questions from Florida voters &amp; He needs Florida voters to not watch Biden! I deleted all my #MSNBC programing, donated to #Biden &amp; recorded #AbcTownHall which is also #ABC2020 2 hour special #Thursday 8 p.m. https://t.co/Guf6R9N2po",politics
3155,"@markinneswilli Tell the organisers. I can't do anything. People like money over honour. It's a sad time for Western civilisation. 

#WorldCup 
#WorldCup2022",sport
6922,"The Rockford , Ill. , maker of fasteners also said 0 it expects *-2 to post sales in the current fiscal year that *T*-1 are `` slightly above '' fiscal 1989 sales of $ 155 million *U* .",other
8372,VILLAGER # 1 : No .,other
2235,"@stirednotshakn Ask #JoeBiden anything, he will flare up like a bush fire, with high winds!
#Joe is a complete waste of space!!!
I'm praying that he keeps his sanity after the election.
I wouldn't wish what will befall #Biden to my worst enemy!",politics
2285,"#JoeBiden #Lies! #FakeMedia &amp; #BigTech #Censors!

#BigTech IS a #monopoly, MUST be broken up, the reiterated entities regulated as a #utility &amp; a list of #censored #information placed on all big tech home pages

https://t.co/Shte448HRE

#bidenharris #bidengate #maga2020 #kag2020",politics
4005,"Infantino feels gay, that escalated quickly though lol. #WorldCup2022 #Qatar2022 https://t.co/UPOMzsuLQu",sport
2103,Then how is #Biden allowed to run for the presidency? https://t.co/oWbDCU5Ox9 https://t.co/PcrlIZ6FQb,politics
4756,"#WorldCup2022 Opening Game Day Done!

#Qatar 0 : 2 #Ecuador

Did any of you have any of the NFTs playing today? 

#CRO #Crofam #WorldCup #Sweepstakes #CronosNFT @CroskullNFT @THNDR_Token https://t.co/MpDwYkfuTO",sport
1588,#Biden’s smart to seek counsel from super-investor Warren #Buffett. https://t.co/9VYOdqU4Hx,politics
2534,Disqualified. Withdrawal from the race. #JoeBiden #HunterBiden #HunterBidenEmails #Biden #impeachment #Election2020 #Swamp #Ukraine #crackhead,politics
2609,"THE INDEPENDENT
https://t.co/J9YXPkXXMW #r2p #TheIndependent #UK #Macron #Biden #Trump #Queen #England #FTSE #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #Football #PM #BorisJohnson #Epstein #Sunak #Beirut #Loukachenko #ShinzoAbe #AmyConeyBarrett #LewisHamilton #Nadal https://t.co/VTO0OaMEtJ",politics
2013,Why Nature journal supports #JoeBiden for US president https://t.co/NlrXNKVtNZ #Biden #Biden2020,politics
2843,#Election2020 #JoeBiden #25thAmendment #ACBHearings #ByeKayleigh https://t.co/i7ePo3vIIX,politics
7331,"The sword of him that layeth at him cannot hold , the spear , the dart , nor the habergeon : he esteemeth iron as straw ; the arrow cannot make him flee ; darts are counted as stubble ; he laugheth at the shaking of a spear !""",other
4014,Raheem Sterling | From Cobham to Qatar #worldcup2022 #shorts https://t.co/kD2g6UEb6I #CFC,sport
3973,https://t.co/Hl7BxTYlh3 Fifa World cup day one- Qatar 0 - Ecuador 2 #WorldCup2022  #FIFAWorldCup2022  #Qatar2022  #EcuadorvsQatar  #CR7𓃵,sport
1791,@SarahGould_SA @PattiKimble @altzephcochrane @ShercoSherrill @thecorpmex @TrishBeMe @BJHare @MarilynFrenchee @GualcoJodie @Jeeneree @Robyn_CherCrew @GlennVotesBlue @TerryCardwell @littlebee88 @nadiepetah @PRubesa @network_gal @NikkiMila4 @JenM5157 @RainyMyth @DonnaJo1002 @melvilleal @DudekLinda @beatlebabe49 @DuhartKimberlie @TIKdOffPinsNTh1 @RestlessNews @aqsher @kim_f86 @doris03763159 @archerwood4 @Nic6454 @Truman_Town @Djinnaat @debbie_dease @TRooseveltGhost @RBTrepessa @RobertMcCowan1 @agavecorn @DawnLenhardt @wildwillow65 @JonMesser7 @pblcnmy @MustangDavis @Dick_Pics_Time @dallasrbaird @co_rapunzel4 @CitizensFedUp @SharesTruth @Mooncatadams There is an old saying in politics called Big MO for Momentum. Right now the MO is with #JoeBiden,politics
3682,"@JioCinema app, what a lovely way to watch the #Football  #WorldCup2022 in India. 
Pixel by Pixel ! 

Thank you for being the worst sports service provider in #India ! 

Every #soccer fan is absolutely elated to see your level of broadcast! Bravo ! https://t.co/0NTdz7f8bf",sport
6019,"As for his true brain , you can then see no indications of it , nor feel any .",other
3506,"I have been waiting all year for this. 

#WorldCup2022 #FIFAWorldCup #FIFAWorldCup2022 #ECU #Qat https://t.co/rIBjExQ0nJ",sport
3465,"half time! what an interesting start- let's see how the next half goes- stay tuned!
thoughts: I do not like VAR! it robs this game its autenticity. look at that first excellent header destroyed by nonsense VAR. stop it!
 #Qatar2022 #QATECU #WorldCup2022 #WorldCup",sport
6110,It is lodged a little behind the eye .,other
7543,"And the man brought the men into Joseph ' s house , and gave them water , and they washed their feet ; and he gave their asses provender .",other
6380,"And they said , Go to , let us build us a city and a tower , whose top may reach unto heaven ; and let us make us a name , lest we be scattered abroad upon the face of the whole earth .",other
4599,Would anybody be surprised if air conditioning failed for second half ? #WorldCup2022 #Qatar2022,sport
1081,"Joe had better be asked about this in the next debate, if in fact he ever debates again.
White Supremacist Who Organized Charlottesville Race Riots Endorses #JoeBiden https://t.co/VS4whcjZFf",politics
683,"@jaketapper My question is, why he gets away with this! #Obama #JoeBiden I am not understanding!! Please school me.",politics
2099,"@VampireMaman @KamalaHarris @1813Doncarlo “No vaccine for racism “
✅Lowest unemployment for minorities 
✅$ to “Historical black” colleges &amp; universities
✅”First Step” program instituted to try an undue racist @#JoeBiden crime bill
@realDonaldTrump is 20 steps ahead of you @KamalaHarris #DNC2020 
#Trump2020Landslide",politics
1927,@Timodc OH BARF! Video of #Biden bragging about withholding the money to #Ukraine unless they complied. Fact not your crap.,politics
1824,"@realDonaldTrump Put Barr on it ... it’ll surely be another fing waste of time.

#Biden #BidenHarris",politics
3644,Sorry @joelycett if you really did shred £10k instead of donating it I despise you as much as I despise the Qatari government. In the current economic climate you look like a privileged arse. People are really struggling. You are clearly not. #WorldCup2022,sport
3038,Ecuador is crushing Qatar’s hopes early. Love to see it #Qatar2022 #WorldCup2022,sport
7090,"The whales had irregularly settled bodily down into the blue , thus giving no distantly discernible token of the movement , though from his closer vicinity Ahab had observed it . """,other
2053,"It is unethical to use one’s office for monetary gain or other privileges.  This article suggests just that.  How corrupt.  Disgusting.

#Biden #BidenHarris #DemocratParty #Election2020 https://t.co/WNF4jH8fLq",politics
6221,"Well , Colonel , I have brought two young ladies with me , you see -- that is , you see but one of them now , but there is another somewhere .",other
6873,but that old man ' s a grand old cove !,other
2098,I don't get this analysis. The Economics of a Trump Presidency have been horrendous. Why would the GOP refusing to pass a stimulus bill strangle #Biden's presidency? I'm not understanding this. https://t.co/DYauvdUyT7,politics
8072,"If old Rad were here now , I ' d tell him to jump overboard and scatter ' em .",other
5806,"Abeg make Qatar no vex cancel World Cup oo😂

#WorldCup #WorldCup2022 
#Qatar2022",sport
5988,"Imagine losing in your own home🤡
#WorldCup2022 #قطر_الاكوادور",sport
6512,"As the boats now more closely surrounded him , the whole upper part of his form , with much of it that is ordinarily submerged , was plainly revealed .",other
591,"@realDonaldTrump Because -
A sitting US president said it
and
Millions heard it not knowing what it meant
or
Millions know what it means and don't care.
Question is, which do you fall under?
Read. Retweet. Be informed.
#Trump #RacehorseTheory #BlackTrump #Biden #eugenics 
https://t.co/NILvel318o",politics
3954,"Top top header that!! Didier would’ve been proud

However the poor bloke should’ve had a hatty 🎩

#WorldCup2022 #FIFAWorldCup #QATvsECU",sport
503,"10/14/2020
Donald Trump Is Drawing Big Crowds For Rallies, But Failing To Pull In The Majority Of Votes Across The States! Joe Biden Is Making Big Impacts On The States And Gaining Voter Majority, I Can’t Wait To Watch Donald Trump Lose!
#DonaldTrump
#JoeBiden",politics
2126,"@klopas18 @KamalaHarris “No vaccine for racism “
✅Lowest unemployment for minorities 
✅$ to “Historical black” colleges &amp; universities
✅”First Step” program instituted to try an undue racist @#JoeBiden crime bill
@realDonaldTrump is 20 steps ahead of you @KamalaHarris #DNC2020 
#Trump2020Landslide",politics
3308,"Group F of the NFT #WorldCup where the fate of a real team decides who is the ultimate NFT community includes:
@DeGodsNFT 
@MeebitsNFTs 
@DegenApeAcademy 
@okaybears 

Which #NFTCommunity will win #worldcup2022 ?

Join our discord to talk more: https://t.co/fxRDTkUadl https://t.co/lxP4e404wu",sport
6860,what shall we speak ?,other
8321,"My judgment ,"" he returned , "" is all on your side of the question ; but I am afraid my practice is much more on your sister ' s .",other
5279,"Who got #Brazil legendary #NFT from the @pepebettoken #WorldCup2022 game?

Absolutely HUGE 🇧🇷🔥

Check the prize potential, plus the jump in casino/betting platform profits share 🤯

Still 623 to mint: https://t.co/ZB6e0Qdm3B

#NFTs #Qatar2022 #Crypto #PepeBet  #100xGems $WCI https://t.co/wnO88bDRep",sport
3123,Mascot for this year’s #FIFAWorldCup  #WorldCup #WorldCup2022 #WorldcupQatar2022 https://t.co/oMuguYCy7w,sport
5264,"Someone told Ecuador to take it easy in the second half, they was cooking 1st half #WorldCup2022",sport
6918,If we would promise we must put ourselves in a position to perform our promise .,other
3537,"Ecuadorian fans chanting ""we want beer"" is the funniest thing. I mean, we want there to be no human rights violations but we ALSO want sponsored beer with actual alcohol #WorldCup2022",sport
8633,Other considerations of the highest importance admonish us to cherish our Union and to cling to the Government which supports it .,other
5749,"My guess is a League 2 side would beat #Qatar national team

#QatarvsEcuador #WorldCup2022",sport
3049,"Bold predictions, I like it tho! 😏 #Qatar2022 #WorldCup2022 https://t.co/Z636iiSgQd",sport
6932,The `` causes '' of homelessness are poorly understood and complex in any individual case .,other
6724,"Thus , gentlemen , though an inlander , Steelkilt was wild - ocean born , and wild - ocean nurtured ; as much of an audacious mariner as any .",other
1350,"I'm absolutely 100% positive that if #Trump had evidence of ""crimes"" committed by ANYONE close to #Biden, #Barr would have found a way to spread/leak that evidence FAR.  AND.  WIDE.
BUT THERE IS NOTHING.  NOTHING.  NOTHING.  NOTHING.
It was all a #Trump LIE.  AGAIN.",politics
3517,can't VAR them what a header Son Pan head  #WorldCup2022,sport
1710,"@NBCNews #HunterBiden, the son of #Democrat #JoeBiden, paid many $10,000s by
 Ukrainian energy firm #Burisma. Is it #corruption? Influence election, #votingfraud? #KamalaHarris involved? #ObamaBidenGate? Release the #emails. #Hacking #CrackPipeBiden",politics
2551,"Why? We the people, want to know.  

#Americans #BidenHarrisToSaveAmerica ???
#Biden #UkraineGate #Ukrainian #HunterBiden #HarryBillboardAchievement #Hunterbidenlaptop #witheyesopen https://t.co/L1BBAz5hv1",politics
8979,Nor was this long wanting .,other
4998,"Dave Bowler's World Cup diary is here..
https://t.co/31Vbn7eLGE 

@chrislepkowski @RedgmanNyc @FromTray @MagicOfFACup
#Ecuador #WorldCup2022 @MulligansNJ @kellysBarNYC @SmithfieldNYC @banterbrooklyn  @longpourev @CarrasNYC @DogandBoneNYC  @TheMonroPub @blackhorsepubny https://t.co/kCVv5M1Xc2",sport
4922,did you enjoy first match of the #Qatar2022 ? #QatarEcuador #WorldCup2022 #ennervalencia𓃵,sport
8503,Such a portentous and mysterious monster roused all my curiosity .,other
6397,""" Raise up your wheel .",other
7795,"It confers a common dignity upon the French soldier who dies in Indo - China , the British soldier killed in Malaya , the American life given in Korea .",other
3377,"The Ecuador crowd is HYPED 🇪🇨  #FIFAWorldCup
#WorldCup #WorldCup2022
#BreakingNews #Qutarworldcup #Ecuador #EcuadorvsQatar #ECU https://t.co/qD6Fp6OPup",sport
4190,"Let the games begin.
Hoping for a 6-0 game. #WorldCup2022",sport
703,Watching #WestWing Trivia to support #JoeBiden! https://t.co/1rVl3IIrve,politics
7360,"For , when Stubb dressed , instead of first putting his legs into his trowsers , he put his pipe into his mouth .",other
1522,"Well, CCP won’t let people express ideas and words freely and that’s CCP. When does the US stop the freedom of speech? Censorship? WOW. Another CCP is rising up. Let’s all move to Mars. #CCP #censorship #biden",politics
7784,"of creatures , how few vast as the whale !",other
35,#Nederland #nl #Nederland #devooravond  #podcasts #blm #BlackLivesMatter #BLM #BlackOpsColdWar  #pixelart #BLMprotest  #op1 #🇺🇳  #usa #celebs #us #🌐 #  #Obama  #BlackHistoryMonth #blacktober #America #🇺🇳  #🇺🇸   #🗽   #🇳🇱  #Biden  #F1  #eletion    #Trump #HowItStarted #Nederland https://t.co/LuVrNUbkkg,politics
4022,Is Dion Dublin really the best option we have for co-commentary? The only person having a worse performance than the Qatar keeper #bbc #WorldCup2022 #Qatar2022 #QatarEcuador,sport
6575,Lucky now ( SNEEZES ) there ' s no knee - joint to make ; that might puzzle a little ; but a mere shinbone -- why it ' s easy as making hop - poles ; only I should like to put a good finish on .,other
637,"That blue wave energy.

#BidenHarris2020 #Biden https://t.co/YXaOl4R3Fc",politics
3403,Qatar spent all that money just to be two goals behind in the opening game of #WorldCup2022 😂,sport
7694,"Speaker , Mr .",other
3921,"Shit happening guys 😐
#WORLDCUP2022
#qatar😵",sport
3674,@RaeComm are you and Aly Wagner teaming up to call games again for #WorldCup2022,sport
4847,"Alejandro Garnacho is learning from the best 🐐
#worldcup #fifaworldcup #fifa #football #WorldCup2022 https://t.co/6AMBEgbMmL",sport
6793,The dangers to a continuation of this peace today are largely the fear and suspicion which still haunt the world .,other
6671,We may hope that the report will embody neither the narrow dew of those who believe that the sole purpose of the new system should be to secure a large return on banking capital or of those who would have greater expansion of currency with little regard to provisions for its i...,other
4337,"The laws of the game were established before the #WorldCup2022, and as far as I know, the color of a captain's armband is not something a referee can issue a yellow card for: 

Kane to wear armband despite yellow-card risk https://t.co/Kvncb68Rq5",sport
2991,"@telester ,why don't you do some investigative journalism and find out more about the Hunter Biden story instead of relying on Facebook and Twitter for your facts?
Seriously lazy journalism or just trying to shield a corrupt #Biden.
#Trump2020 #FactCheck https://t.co/cIckosppRX",politics
2086,#NYPost #Biden #Bribery #ChangeOfBatter https://t.co/NOyTyZ6E1s,politics
5304,One more sleep❤️ #wal #WorldCup2022,sport
5,"METRO 
https://t.co/ByMPZ6Y1PW #r2p #DailyMail #Queen #England #UE #Europe #USA #UK #Macron #Biden #Trump #People #Tabloid #Coronavirus #Covid #Sunak #BorisJohnson #PrinceWilliam #KateMiddleton #Epstein #PrinceAndrew #Maxwell #PrinceHarry #MeghanMarkle #PM #Beckham #DianaRigg https://t.co/hSmgODs868",politics
517,#TrumpAttacksBlackWomen #Trump2020 #TrumpIsALaughingStock #Trump #COVIDIOTS #COVID19 #COVID #BidenTownHall #BidenHarrisToSaveAmerica #Biden #VOTE #VoteBlueDownBallot #VoteBlueToSaveAmerica #ACBHearings #GOP #GOPHypocrisy https://t.co/VViJ8iYo6h,politics
2942,Fauci: Americans may have to 'bite the bullet' and cancel some Thanksgiving gatherings - #Biden #Harris #Trump #Pence #GOP #Republican #Democrat #Democrats #COVID19 #Covid #Coronavirus  https://t.co/4U6thIzFU0,politics
42,"@realDonaldTrump People are fleeing Trump and the GOP. His Taxes Never Paid, His Crimes too high to forgive, White-Out of Too Much History. 

What the hell do we have to lose? 

Hopefully you. And Mitch. And Graham. And Rudy. And Ivanka. 

1. Start with America losing all your tax revenue

#Biden",politics
2729,#BidenEmails #BidenCrimeFamily #BidenBlackout #BidenForSenate2020 #FacebookOutage #censorship #CENSORED #CensorshipIsReal THIS MUST STOP! #UkraineGate We have the right to know about #Biden #CorruptBiden #MediaFail #MediaBias #medialies @charliekirk11 @POTUS,politics
4549,"Pakistan is making its presence felt in #WorldCup2022 in #Qatar through flags and footballs, as well as by taking part in the security arrangements for the mega event.  https://t.co/Dna8YIeKX0",sport
6040,His duty is to administer the present Government as it came to his hands and to transmit it unimpaired by him to his successor .,other
7880,"Because the greatest necessity for so doing would seem to be , when in feeding he accidentally takes in water .",other
7458,And the name of the third river is Hiddekel : that is it which goeth toward the east of Assyria .,other
3376,"Nope. Darn.

#QATECU #WorldCup2022 #WorldCup #FIFAWorldCup #FuckFIFA https://t.co/yO3G02wVo4",sport
3886,Thats a terrific header from Valencia #WorldCup2022,sport
6534,"He is the most fearful of giving pain , of wounding expectation , and the most incapable of being selfish , of any body I ever saw .",other
7790,"And Leah conceived again , and bare Jacob the sixth son .",other
7926,"Where thou feelest tingling life ; there , exactly there , there to a hair , do I .",other
5691,Qatar opens the #WorldCup2022 with a message of inclusion https://t.co/cXSJKuVlTC,sport
201,And #twitter #facebook &amp; #google are trying to bury the story! #foxnews #wsj #msnbc #politico #cnn #nytimes #Wisconsin #Minnesota #Ohio #Michigan #Pennsylvania #Florida #Trump2020  #washingtonpost #Arizona #dnc #joebiden https://t.co/diFk59zpiV,politics
8919,"We elect to participate in suggesting plans for mediation , conciliation , and arbitration , and would gladly join in that expressed conscience of progress , which seeks to clarify and write the laws of international relationship , and establish a world court for the dispositi...",other
68,"@KellyO tr🤡mp infected mel🎄nia w/COVID

tr🤡mp infected his favorite son barron w/COVID

tr🤡mp endangered his family, colleagues, citizens, veterans

tr🤡mp = YUGE national security fail

#JoeBiden &amp; #DrBiden do not have COVID

#KamalaHarris doesn’t have COVID

#Vote  #BidenHarris2020",politics
2552,#Trump2020! NO SUPER-OLDIE #biden-#resident at the White House! https://t.co/wtr1vdNa7S,politics
1336,"#Katyayan #IndianAmericans #DemocraticParty #JoeBiden
#JoeBidenKamalaHarris2020 #TrumpIsALoser #TrumpLied200KDied #ModiLies #TrumpIsALaughingStock

Because of Kamala Harris, more Indian Americans are likely to vote in US polls, survey shows.
https://t.co/tIk1vJ0JHu",politics
1691,"@SidsHead @ririhyejin On top of that, he sports an avatar of a character voiced by Tommy L Jones a staunch Democrat supporting #Biden #Clinton #Obama
Why do ReichWing lunatics ALWAYS adorn themselves with progressive actors as symbols?
#BidenHarrisToSaveAmerica #BidenHarrisLandslide2020 #TrumpCovid19",politics
7065,.,other
7985,"For the strain constantly kept up by the windlass continually keeps the whale rolling over and over in the water , and as the blubber in one strip uniformly peels off along the line called the "" scarf ,"" simultaneously cut by the spades of Starbuck and Stubb , the mates ; and ...",other
383,"What we need to know
- Biden did not push out a Ukrainian prosecutor investigating his son, The Washington Post confirms
- The NY Post’s story had several red flags and holes that raise questions about its authenticity, according to journalists

#journalism 
#Biden",politics
3767,Keep them coming!!!! #WorldCup2022 #EcuadorvsQatar #Ecuador https://t.co/TZMLDHxz5W,sport
2366,"@RepLeeZeldin #JoeBiden bragging about telling Ukraine that they had 6 hrs to fire the prosecutor who was investigating his son or as the Vice President of the USA he'd withhold 1 Billion$. Then he says well SOB they fired him. Then they all laughed. https://t.co/nF3TxaYrfC

#HunterBiden",politics
202,"@thebr0keb0i Everybody watch #JoeBiden on all the devices you can. TVs, computers, phones, tablets. 🤣🤣🤣🤣",politics
117,There she is with that forced fake cackle.  We're gonna have to hear a lot of that annoyance if Joebonics is elected.  G-d forbid #MAGA #Biden #JoeBiden #Kamalaharris #gop #BEK #foxnews #Trump #Election2020 https://t.co/v4f4YRYJTq,politics
603,"Read the New York Post article!!!
Joe Lyin' Biden knew his son Hunter was getting rich to have influence with his father.
And a video of Hunter with prostitute!!!
#Biden #BidenTownHall #BidenHarris #BidenHarris2020 #BidenHarrisToSaveAmerica #Biden2020",politics
177,So ready for President #Biden and Vice President #Harris.,politics
6412,"She turned towards Lucy in silent amazement , unable to divine the reason or object of such a declaration ; and though her complexion varied , she stood firm in incredulity , and felt in no danger of an hysterical fit , or a swoon . """,other
6306,""" Almost this moment .""",other
4815,In this life ehnn just have money. Lots of it. #FIFAWorldCup #WorldCup #WorldCup2022,sport
797,Ironclad proof: phone audio bt #Biden as VP &amp; the Ukrainian government where he tells them they won’t get their billion dollars unless the ethics investigator assigned to the Burisma investigation is fired. This is what Biden was bragging &amp; joking about. https://t.co/zyt6uYkQnG,politics
3912,Doubt we'll see another team even half as bad as #qat at the #WorldCup2022. They look very very poor.,sport
8537,"Jennings , was the easiest means of atoning for his own neglect .",other
4343,"#EnnerValencia scores for #Ecuador against #Qatar (2-0) in a non-disputable goal at #WorldCup2022 . The goal has been confirmed. It is ""onside"".",sport
1835,@SamSanderson123 @K_JeanPierre @KamalaHarris @nbc #Biden gains votes every single time Trump has a television event.  It is a fact.  Hence #Kamala giving @NBC a pass.  It is a very astute strategical move.,politics
8063,""" I wish it was broken , or that I didn ' t have any nose at all !""",other
5773,Gooooll Enner Valenciaaaaa show 🫡💛💙 #Qatar2022  #WorldCup2022 https://t.co/hpQXJClYVI,sport
1265,Strong reasons. Overwhelming reasons.  To vote. To vote for #JoeBiden. https://t.co/amGBTGuiG7,politics
1893,"Barrett is a horrible choice, &amp; a slap in the face to RBG.
If you love your country, vote him out
Sing along for democracy
Share, repost, retweet etc
https://t.co/s59lGQfrzt...
#VoteHimOut2020 #VoteHimOut #DonTheCon #COVIDIOT #COVID19 #Biden #WeDissent #BlockBarrett #WhatsAtStake",politics
270,@CarmenN1955 @JoeBiden How many times have you voted for #Biden?,politics
571,"State of the race in INDIANA as of 10/15/2020

Polling Average:

Trump 51.5% (+0.0% from yesterday)
Biden 41.3% (+0.0% from yesterday)

Win probabiity:

Trump: 94.0% (-0.2% from yesterday)
Biden: 6.0%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",politics
5687,"First round;
Team 5 v Team 6
#WorldCup2022 #teammaltby 

Follow the thread to vote! https://t.co/V61l6ybODG",sport
1133,"Biden would let China get away with everything. Theyre basically paying him, already. 

Disgusting.

Voting for Trump = Voting for National Security

Voting for Biden = China in the 5G network etc etc ASAP

#MAGA #Trump #Trump2020 #Biden #BidenHarris2020

https://t.co/mpPQgEi4RH",politics
1517,"The Biden-Soros connection. 

April 16, 2015: Joe Biden and George Soros and Special Envoy and Coordinator of International Energy Affairs Amos Hochstein meeting at the White House, the day before the #Burisma email to Hunter. 

#JoeBiden #HunterBiden #Soros https://t.co/ALpIW7EWfM",politics
2532,"#Trump claims he'll be disgusted if he loses to #JoeBiden. From his hateful rhetoric, incompetence, crimes and dirty tricks, I've been disgusted with his presidency these last 4 yrs. 

Fair is fair. #VoteHimOut 

https://t.co/g8JbTHZoo0 via @HuffPostPol #RepublicansForBiden #rvat",politics
4578,"Captain of the #Qatari 🇶🇦 national team Hassan Al-Haidous, wear the captain armband bearing the flag of #Palestine 🇵🇸

#WorldCup2022
#RaisePalestineFlag 
#FIFAWorldCup2022 https://t.co/tmDwWdPqmX",sport
